Date;Close
22.07.2019;27.75
23.07.2019;27.84
24.07.2019;27.87
25.07.2019;27.87
26.07.2019;27.89
29.07.2019;27.84
30.07.2019;27.62
31.07.2019;27.55
02.08.2019;26.05
05.08.2019;25.22
06.08.2019;25.36
07.08.2019;25.29
08.08.2019;25.81
09.08.2019;25.44
12.08.2019;25.17
13.08.2019;25.19
14.08.2019;24.95
15.08.2019;25.04
16.08.2019;25.41
19.08.2019;25.74
20.08.2019;25.71
21.08.2019;25.89
22.08.2019;25.7
23.08.2019;25.62
26.08.2019;25.3
27.08.2019;25.46
28.08.2019;25.46
29.08.2019;25.79
30.08.2019;26.13
02.09.2019;26.1
03.09.2019;25.7
04.09.2019;26.19
05.09.2019;26.64
06.09.2019;26.81
09.09.2019;26.95
10.09.2019;26.86
11.09.2019;27.06
12.09.2019;27.36
13.09.2019;27.49
16.09.2019;27.28
17.09.2019;27.24
18.09.2019;27.3
19.09.2019;27.31
20.09.2019;27.3
23.09.2019;27.08
24.09.2019;26.87
25.09.2019;26.6
26.09.2019;26.85
27.09.2019;26.92
30.09.2019;26.84
01.10.2019;26.68
02.10.2019;26.46
03.10.2019;26.55
04.10.2019;26.7
07.10.2019;26.64
08.10.2019;26.44
09.10.2019;26.61
10.10.2019;26.95
11.10.2019;27.49
14.10.2019;27.22
15.10.2019;27.49
16.10.2019;27.51
17.10.2019;27.46
18.10.2019;27.31
21.10.2019;27.42
22.10.2019;27.63
23.10.2019;27.48
24.10.2019;27.79
25.10.2019;27.71
28.10.2019;28.1
29.10.2019;28.02
30.10.2019;27.86
31.10.2019;27.64
01.11.2019;28.02
04.11.2019;28.4
05.11.2019;28.69
06.11.2019;28.69
07.11.2019;28.83
08.11.2019;28.71
11.11.2019;28.36
12.11.2019;28.4
13.11.2019;27.81
14.11.2019;27.83
15.11.2019;28.1
18.11.2019;28.13
19.11.2019;28.43
20.11.2019;28.23
21.11.2019;27.96
22.11.2019;28.13
25.11.2019;28.42
26.11.2019;28.29
27.11.2019;28.4
28.11.2019;28.36
29.11.2019;28.13
02.12.2019;27.85
03.12.2019;27.46
04.12.2019;27.82
05.12.2019;27.89
06.12.2019;28.13
09.12.2019;28.19
10.12.2019;27.89
11.12.2019;28.24
12.12.2019;28.76
13.12.2019;28.87
16.12.2019;29.13
17.12.2019;29.17
18.12.2019;29.28
19.12.2019;29.2
20.12.2019;29.37
23.12.2019;29.47
27.12.2019;29.59
30.12.2019;29.38
03.01.2020;29.7
06.01.2020;29.04
07.01.2020;29.35
08.01.2020;29.25
09.01.2020;29.69
10.01.2020;29.84
13.01.2020;30.02
14.01.2020;29.87
15.01.2020;29.68
16.01.2020;29.85
17.01.2020;30.01
20.01.2020;30.01
21.01.2020;29.42
22.01.2020;29.86
23.01.2020;29.13
24.01.2020;29.38
27.01.2020;28.13
28.01.2020;28.56
29.01.2020;28.77
30.01.2020;27.91
31.01.2020;27.36
03.02.2020;27.77
04.02.2020;28.7
05.02.2020;28.88
06.02.2020;29.03
07.02.2020;28.7
10.02.2020;28.7
11.02.2020;28.98
12.02.2020;29.29
13.02.2020;29.1
14.02.2020;29.33
17.02.2020;29.47
18.02.2020;29.01
19.02.2020;29.38
20.02.2020;28.91
21.02.2020;28.7
24.02.2020;27.55
25.02.2020;27.54
26.02.2020;27.14
27.02.2020;27.36
28.02.2020;25.86
02.03.2020;26.38
03.03.2020;26.67
04.03.2020;26.8
05.03.2020;26.51
06.03.2020;25.26
09.03.2020;23.55
10.03.2020;23.95
11.03.2020;23.86
12.03.2020;21.18
13.03.2020;22.39
16.03.2020;20.72
17.03.2020;21.21
18.03.2020;20.33
19.03.2020;19.84
20.03.2020;20.89
23.03.2020;19.86
24.03.2020;21.25
25.03.2020;22.23
26.03.2020;22.44
27.03.2020;21.19
30.03.2020;21.45
31.03.2020;22.09
01.04.2020;21.35
02.04.2020;21.25
03.04.2020;21.67
06.04.2020;22.57
07.04.2020;23.01
08.04.2020;22.85
09.04.2020;22.44
14.04.2020;23.2
15.04.2020;22.37
16.04.2020;23.1
17.04.2020;23.64
